	cobrame/ecolime fluxes	coralme fluxes
NDPK7_REV_NUCLEOSIDE-DIP-KIN-CPLX_mod_mn2(1)	0.0	0.0
NDPK7_FWD_NUCLEOSIDE-DIP-KIN-CPLX_mod_mn2(1)	0.0	0.0
NDPK7_REV_NUCLEOSIDE-DIP-KIN-CPLX_mod_ca2(1)	0.0	0.0
NDPK7_FWD_NUCLEOSIDE-DIP-KIN-CPLX_mod_ca2(1)	0.0	0.0
NDPK7_REV_NUCLEOSIDE-DIP-KIN-CPLX_mod_mg2(1)	0.0	0.0
NDPK7_FWD_NUCLEOSIDE-DIP-KIN-CPLX_mod_mg2(1)	0.0	0.0
NDPK7_REV_ADENYL-KIN-MONOMER_mod_mg2(1)	0.0	0.0
NDPK7_FWD_ADENYL-KIN-MONOMER_mod_mg2(1)	0.0	0.0
NDPK8_REV_NUCLEOSIDE-DIP-KIN-CPLX_mod_mn2(1)	0.0	0.0
NDPK8_FWD_NUCLEOSIDE-DIP-KIN-CPLX_mod_mn2(1)	0.0	0.0
NDPK8_REV_NUCLEOSIDE-DIP-KIN-CPLX_mod_ca2(1)	0.0	0.0
NDPK8_FWD_NUCLEOSIDE-DIP-KIN-CPLX_mod_ca2(1)	0.0	0.0
NDPK8_REV_NUCLEOSIDE-DIP-KIN-CPLX_mod_mg2(1)	0.0	0.0
NDPK8_FWD_NUCLEOSIDE-DIP-KIN-CPLX_mod_mg2(1)	0.0	0.0
NDPK8_REV_ADENYL-KIN-MONOMER_mod_mg2(1)	0.0	0.0
NDPK8_FWD_ADENYL-KIN-MONOMER_mod_mg2(1)	0.0	0.0
NH4tex_REV_CPLX0-7534	0.0	0.0
NH4tex_FWD_CPLX0-7534	0.0	0.0
NH4tex_REV_CPLX0-7530	0.0	0.0
NH4tex_FWD_CPLX0-7530	0.0	0.0
NH4tex_REV_CPLX0-7533	0.0	0.0
NH4tex_FWD_CPLX0-7533	0.0	0.0
NH4tex_REV_G6700-MONOMER	0.0	0.0
NH4tex_FWD_G6700-MONOMER	9.124460514668217	8.961166573654921
NH4tpp_REV_SPONT	0.0	0.0
NH4tpp_FWD_SPONT	9.124460514668217	8.961166573654921
NH4tpp_REV_CPLX0-7532	0.0	0.0
NH4tpp_FWD_CPLX0-7532	0.0	0.0
NHFRBO_FWD_CPLX0-1_mod_fad(1)	0.0	0.0
NI2abcpp_FWD_YHHO-MONOMER	0.0	0.0
NI2t3pp_FWD_CPLX0-7641	0.0	0.0
NI2t3pp_FWD_B0752-MONOMER	0.0	0.0
NI2tex_REV_CPLX0-7534	0.0	0.0
NI2tex_FWD_CPLX0-7534	0.0	0.0
NI2tex_REV_CPLX0-7530	0.0	0.0
NI2tex_FWD_CPLX0-7530	0.0	0.0
NI2tex_REV_CPLX0-7533	0.0	0.0
NI2tex_FWD_CPLX0-7533	0.0	0.0
NI2tex_REV_G6700-MONOMER	0.0	0.0
NI2tex_FWD_G6700-MONOMER	0.0	0.0
NI2tpp_FWD_CORA-MONOMER	0.0	0.0
NI2uabcpp_FWD_ABC-20-CPLX	0.0	0.0
NI2uabcpp_FWD_MGTA-MONOMER	0.0	0.0
NMNAT_FWD_PD04413_mod_cd2(1)	0.0	0.0
NMNAT_FWD_PD04413_mod_cu2(1)	0.0	0.0
NMNAT_FWD_PD04413_mod_zn2(1)	0.0	0.0
NMNAT_FWD_PD04413_mod_mn2(1)	0.0	0.0
NMNAT_FWD_PD04413_mod_cobalt2(1)	0.0	0.0
NMNAT_FWD_PD04413_mod_ca2(1)	0.0	0.0
NMNAT_FWD_PD04413_mod_ni2(1)	0.0	0.0
NMNAT_FWD_PD04413_mod_mg2(1)	0.0	0.0
NMNAT_FWD_NICONUCADENYLYLTRAN-MONOMER_mod_mg2(1)	0.0	0.0
NMNDA_FWD_CPLX_dummy	0.0	0.0
NMNN_FWD_CPLX_dummy	0.0	0.0
NMNPtpp_FWD_PNUC-MONOMER	0.0	0.0
NMNt7pp_FWD_CPLX_dummy	0.0	0.0
NMNtex_REV_CPLX0-7534	0.0	0.0
NMNtex_FWD_CPLX0-7534	0.0	0.0
NMNtex_REV_CPLX0-7530	0.0	0.0
NMNtex_FWD_CPLX0-7530	0.0	0.0
NMNtex_REV_CPLX0-7533	0.0	0.0
NMNtex_FWD_CPLX0-7533	0.0	0.0
NMNtex_REV_G6700-MONOMER	0.0	0.0
NMNtex_FWD_G6700-MONOMER	0.0	0.0
NNAM_FWD_NICOTINAMID-MONOMER	0.0	0.0
NNATr_REV_NICONUCADENYLYLTRAN-MONOMER_mod_mg2(1)	0.0	0.0
NNATr_FWD_NICONUCADENYLYLTRAN-MONOMER_mod_mg2(1)	0.0019262489712923	0.0018920636195923
NNDMBRT_FWD_DMBPPRIBOSYLTRANS-CPLX	0.0	0.0
NNDPR_FWD_QUINOPRIBOTRANS-CPLX_mod_mg2(1)	0.0019262489712923	0.0018920636195923
NO2t2rpp_REV_NIRC-MONOMER	0.0	0.0
NO2t2rpp_FWD_NIRC-MONOMER	0.0	0.0
NO2t2rpp_REV_NARK-MONOMER	0.0	0.0
NO2t2rpp_FWD_NARK-MONOMER	0.0	0.0
NO2tex_REV_CPLX0-7534	0.0	0.0
NO2tex_FWD_CPLX0-7534	0.0	0.0
NO2tex_REV_CPLX0-7530	0.0	0.0
NO2tex_FWD_CPLX0-7530	0.0	0.0
NO2tex_REV_CPLX0-7533	0.0	0.0
NO2tex_FWD_CPLX0-7533	0.0	0.0
NO2tex_REV_G6700-MONOMER	0.0	0.0
NO2tex_FWD_G6700-MONOMER	0.0	0.0
NO3R1bpp_FWD_NAP-CPLX_mod_bmocogdp(1)	0.0	0.0
NO3R1pp_FWD_NITRATREDUCTZ-CPLX_mod_bmocogdp(1)_mod_pheme(2)_mod_4fe4s(3)_mod_3fe4s(1)	0.0	0.0
NO3R1pp_FWD_NITRATREDUCTA-CPLX_mod_bmocogdp(1)_mod_3fe4s(1)_mod_4fe4s(1)	0.0	0.0
NO3R2bpp_FWD_NAPAB-CPLX_NAPC-MONOMER_mod_bmocogdp(1)	0.0	0.0
NO3R2pp_FWD_NITRATREDUCTZ-CPLX_mod_bmocogdp(1)_mod_pheme(2)_mod_4fe4s(3)_mod_3fe4s(1)	0.0	0.0
NO3R2pp_FWD_NITRATREDUCTA-CPLX_mod_bmocogdp(1)_mod_3fe4s(1)_mod_4fe4s(1)	0.0	0.0
NO3t7pp_FWD_NARU-MONOMER	0.0	0.0
NO3t7pp_FWD_NARK-MONOMER	0.0	0.0
NO3tex_REV_CPLX0-7534	0.0	0.0
NO3tex_FWD_CPLX0-7534	0.0	0.0
NO3tex_REV_CPLX0-7530	0.0	0.0
NO3tex_FWD_CPLX0-7530	0.0	0.0
NO3tex_REV_CPLX0-7533	0.0	0.0
NO3tex_FWD_CPLX0-7533	0.0	0.0
NO3tex_REV_G6700-MONOMER	0.0	0.0
NO3tex_FWD_G6700-MONOMER	0.0	0.0
NODOx_FWD_EG10456-MONOMER_mod_fad(1)_mod_pheme(1)	0.0	0.0
NODOy_FWD_EG10456-MONOMER_mod_fad(1)_mod_pheme(1)	0.0	0.0
NOVBCNtex_REV_SPONT	0.0	0.0
NOVBCNtex_FWD_SPONT	0.0	0.0
NOVBCNtpp_FWD_CPLX0-3932	0.0	0.0
NOVBCNtpp_FWD_TRANS-CPLX-201	0.0	0.0
NOtex_REV_CPLX0-7534	0.0	0.0
NOtex_FWD_CPLX0-7534	0.0	0.0
NOtex_REV_CPLX0-7530	0.0	0.0
NOtex_FWD_CPLX0-7530	0.0	0.0
NOtex_REV_CPLX0-7533	0.0	0.0
NOtex_FWD_CPLX0-7533	0.0	0.0
NOtex_REV_G6700-MONOMER	0.0	0.0
NOtex_FWD_G6700-MONOMER	0.0	0.0
NOtpp_REV_SPONT	0.0	0.0
NOtpp_FWD_SPONT	0.0	0.0
NTD1_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD1_FWD_EG12115-MONOMER_mod_mn2(1)	0.0	0.0
NTD1_FWD_CPLX0-7625_mod_cobalt2(1)	0.0	0.0
NTD10_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD10pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD10pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD11_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.1573625942653496	0.1537129135855484
NTD11pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD11pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD12_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD12_FWD_CPLX0-7625_mod_cobalt2(1)	0.0	0.0
NTD12pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD12pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD1pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD1pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD2_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	7.338984709954532e-07
NTD2_FWD_EG12115-MONOMER_mod_mn2(1)	7.650530252560418e-07	0.0
NTD2pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD2pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD3_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD3_FWD_CPLX0-7625_mod_cobalt2(1)	0.0	0.0
NTD3pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD3pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD4_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD4pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD4pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD5_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD5_FWD_EG12115-MONOMER_mod_mn2(1)	0.0	0.0
NTD5_FWD_CPLX0-7625_mod_cobalt2(1)	0.0	0.0
NTD5pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD5pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD6_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD6_FWD_CPLX0-7625_mod_cobalt2(1)	0.0	0.0
NTD6pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD6pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD7_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD7pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD7pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD8_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD8_FWD_CPLX0-7625_mod_cobalt2(1)	0.0	0.0
NTD8pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD8pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTD9_FWD_EG11817-MONOMER_mod_cobalt2(1)	0.0	0.0
NTD9pp_FWD_APHA-CPLX_mod_mg2(1)	0.0	0.0
NTD9pp_FWD_USHA-MONOMER_mod_zn2(1)	0.0	0.0
NTP1_FWD_G7841-MONOMER	0.0	0.0
NTP1_FWD_G6357-MONOMER	0.0	0.0
NTP10_FWD_G7841-MONOMER	0.0	0.0
NTP10_FWD_CPLX0-3948_mod_mg2(1)	0.0	0.0
NTP11_FWD_CPLX0-3948_mod_mg2(1)	0.0	0.0
NTP12_FWD_CPLX0-3948_mod_mg2(1)	0.0	0.0
NTP3_FWD_G7841-MONOMER	0.0	0.0
NTP3pp_FWD_CPLX-722	0.0	0.0
NTP5_FWD_G7841-MONOMER	0.0	0.0
NTPP1_FWD_EG10626-MONOMER_mod_mn2(1)_mod_mg2(1)	0.0	0.0
NTPP1_FWD_CPLX0-7692_mod_mg2(1)	0.0	0.0
NTPP10_FWD_CPLX0-7826_mod_mg2(1)	0.0	0.0
NTPP11_FWD_CPLX0-7826_mod_mg2(1)	0.0	0.0
NTPP2_FWD_EG10626-MONOMER_mod_mn2(1)_mod_mg2(1)	0.0	0.0
NTPP2_FWD_CPLX0-7692_mod_mg2(1)	0.0	0.0
NTPP3_FWD_G6954-MONOMER_mod_mg2(1)	0.0	0.0
NTPP3_FWD_CPLX0-7692_mod_mg2(1)	0.0	0.0
NTPP3_FWD_G6954-MONOMER_mod_mn2(1)	0.0	0.0
NTPP3_FWD_G7164-MONOMER	0.0	0.0
NTPP4_FWD_G6954-MONOMER_mod_mg2(1)	0.0	0.0
NTPP4_FWD_CPLX0-7692_mod_mg2(1)	0.0	0.0
NTPP4_FWD_G6954-MONOMER_mod_mn2(1)	0.0	0.0
NTPP5_FWD_CPLX0-7692_mod_mg2(1)	0.0	0.0
NTPP5_FWD_H2NEOPTERINP3PYROPHOSPHOHYDRO-MONOMER_mod_mg2(1)	0.0	0.0
NTPP6_FWD_CPLX0-7692_mod_mg2(1)	0.0	0.0
NTPP7_FWD_CPLX0-7692_mod_mg2(1)	0.0	0.0
NTPP7_FWD_G7164-MONOMER	0.0	0.0
NTPP8_FWD_CPLX0-7692_mod_mg2(1)	0.0	0.0
NTPP9_FWD_CPLX0-7826_mod_mg2(1)	0.0	0.0
NTPTP1_FWD_DGTPTRIPHYDRO-CPLX_mod_mg2(1)	0.0	0.0
NTPTP2_FWD_DGTPTRIPHYDRO-CPLX_mod_mg2(1)	0.0	0.0
NTRIR2x_FWD_NITRITREDUCT-CPLX_mod_2fe2s(1)_mod_fad(1)_mod_sheme(1)	0.0	0.0
NTRIR3pp_FWD_NRFMULTI-CPLX	0.0	0.0
NTRIR4pp_FWD_NRFMULTI-CPLX	0.0	0.0
O16A4COLIPAabctex_FWD_ABC-53-CPLX	0.0	0.0
O16A4Lpp_FWD_EG11424-MONOMER	0.0	0.0
O16AP1pp_FWD_G7090-MONOMER_EG11982-MONOMER	0.0	0.0
O16AP2pp_FWD_G7090-MONOMER_EG11982-MONOMER	0.0	0.0
O16AP3pp_FWD_G7090-MONOMER_EG11982-MONOMER	0.0	0.0
O16AT_FWD_EG11984-MONOMER	0.0	0.0
O16AUNDtpp_FWD_RFBX-MONOMER	0.0	0.0
O16GALFT_FWD_EG11983-MONOMER	0.0	0.0
O16GLCT1_FWD_EG11985-MONOMER	0.0	0.0
O16GLCT2_FWD_CPLX_dummy	0.0	0.0
O2Stex_REV_CPLX0-7533	0.0	0.0
O2Stex_FWD_CPLX0-7533	0.0	0.0
O2Stex_REV_CPLX0-7530	0.0	0.0
O2Stex_FWD_CPLX0-7530	0.0	0.0
O2Stex_REV_CPLX0-7534	0.0	0.0
O2Stex_FWD_CPLX0-7534	0.0	0.0
O2Stex_REV_G6700-MONOMER	0.0	0.0
O2Stex_FWD_G6700-MONOMER	0.0	0.0
O2tex_REV_CPLX0-7534	0.0	0.0
O2tex_FWD_CPLX0-7534	0.0	0.0
O2tex_REV_CPLX0-7530	0.0	0.0
O2tex_FWD_CPLX0-7530	0.0	0.0
O2tex_REV_CPLX0-7533	0.0	0.0
O2tex_FWD_CPLX0-7533	0.0	0.0
O2tex_REV_G6700-MONOMER	0.0	0.0
O2tex_FWD_G6700-MONOMER	16.731395900170465	16.627436348653873
O2tpp_REV_SPONT	0.0	0.0
O2tpp_FWD_SPONT	16.731395900170465	16.627436348653873
OAADC_FWD_KDPGALDOL-4OH2OXOGLUTARALDOL-CPLX	0.0	0.0
OBTFL_FWD_PYRUVFORMLY-INACTIVE-CPLX_mod_glycyl(1)	0.0	0.0
OBTFL_FWD_PYRUVFORMLY-MONOMER_EG11784-MONOMER_mod_glycyl(1)	0.0	0.0
OBTFL_FWD_KETOBUTFORMLY-INACT-MONOMER_mod_glycyl(1)	0.0	0.0
OCBT_REV_ORNCARBAMTRANSFERI-CPLX	0.0	0.0
OCBT_FWD_ORNCARBAMTRANSFERI-CPLX	0.2616177644778328	0.2573476972480189
OCBT_REV_ORNCARBAMTRANSFERF-CPLX	0.0	0.0
OCBT_FWD_ORNCARBAMTRANSFERF-CPLX	0.0	0.0
OCDCAtexi_FWD_EG10280-MONOMER	0.0	0.0
OCDCEAtexi_FWD_EG10280-MONOMER	0.0	0.0
OCTAtex_REV_CPLX0-7534	0.0	0.0
OCTAtex_FWD_CPLX0-7534	0.0	0.0
OCTAtex_REV_CPLX0-7530	0.0	0.0
OCTAtex_FWD_CPLX0-7530	0.0	0.0
OCTAtex_REV_CPLX0-7533	0.0	0.0
OCTAtex_FWD_CPLX0-7533	0.0	0.0
OCTAtex_REV_G6700-MONOMER	0.0	0.0
OCTAtex_FWD_G6700-MONOMER	0.0	0.0
OCTDPS_FWD_CPLX0-7426_mod_mg2(1)	0.0001858251810073	0.0001825639493465
OHPBAT_REV_PSERTRANSAM-CPLX_mod_pydx5p(1)	0.0	0.0
OHPBAT_FWD_PSERTRANSAM-CPLX_mod_pydx5p(1)	5.186280614414018e-05	5.010194401960592e-05
OHPHM_FWD_DHHB-METHYLTRANSFER-CPLX	0.0	0.0
OMBZLM_FWD_2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER	0.0	0.0
OMCDC_FWD_SPONT	0.4614538333765149	0.4546658127626226
OMMBLHX_FWD_OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON	0.0	0.0
OMMBLHX3_FWD_CPLX_dummy	0.0	0.0
OMPDC_FWD_OROTPDECARB-CPLX	0.3651967097708032	0.3565213437065223
OMPHHX_FWD_OCTAPRENYL-METHOXYPHENOL-OH-MONOMER	0.0	0.0
OMPHHX3_FWD_CPLX_dummy	0.0	0.0
OP4ENH_FWD_MHPDHYDROL-MONOMER	0.0	0.0
OPHBDC_FWD_CPLX0-301_mod_mn2(1)	0.0	0.0
OPHBDC_FWD_UBIX-MONOMER_DHHB-METHYLTRANSFER-MONOMER	0.0001858251810073	0.0001825639493465
OPHHX_FWD_2-OCTAPRENYLPHENOL-HYDROX-MONOMER	0.0001858251810073	0.0001825639493465
OPHHX3_FWD_CPLX_dummy	0.0	0.0
ORNDC_FWD_ORNDECARBOXDEG-CPLX_mod_pydx5p(1)	0.0	0.0
ORNDC_FWD_ORNDECARBOX-BIO-CPLX_mod_pydx5p(1)	0.0	0.0
ORNabcpp_FWD_ABC-3-CPLX	0.0	0.0
ORNtex_REV_CPLX0-7534	0.0	0.0
ORNtex_FWD_CPLX0-7534	0.0	0.0
ORNtex_REV_CPLX0-7530	0.0	0.0
ORNtex_FWD_CPLX0-7530	0.0	0.0
ORNtex_REV_CPLX0-7533	0.0	0.0
ORNtex_FWD_CPLX0-7533	0.0	0.0
ORNtex_REV_G6700-MONOMER	0.0	0.0
ORNtex_FWD_G6700-MONOMER	0.0	0.0
OROTt2_2pp_FWD_DCTA-MONOMER	0.0	0.0
OROTtex_REV_CPLX0-7533	0.0	0.0
OROTtex_FWD_CPLX0-7533	0.0	0.0
OROTtex_REV_CPLX0-7534	0.0	0.0
OROTtex_FWD_CPLX0-7534	0.0	0.0
OROTtex_REV_CPLX0-7530	0.0	0.0
OROTtex_FWD_CPLX0-7530	0.0	0.0
OROTtex_REV_G6700-MONOMER	0.0	0.0
OROTtex_FWD_G6700-MONOMER	0.0	0.0
ORPT_REV_OROPRIBTRANS-CPLX_mod_mg2(1)	0.3651967097708032	0.3565213437065223
ORPT_FWD_OROPRIBTRANS-CPLX_mod_mg2(1)	0.0	0.0
OXAMTC_FWD_CPLX_dummy	0.0	0.0
OXCDC_FWD_CPLX0-7878	0.0	0.0
OXCOAHDH_FWD_G6708-MONOMER	0.0	0.0
OXDHCOAT_FWD_G6718-MONOMER	0.0	0.0
P5CD_FWD_PUTA-CPLX	0.0	0.0
P5CR_FWD_PYRROLINECARBREDUCT-CPLX	0.1748034108877535	0.1720144823634022
PA120abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PA140abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PA141abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PA160abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PA161abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PA180abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PA181abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PACALDt2rpp_REV_CPLX_dummy	0.0	0.0
PACALDt2rpp_FWD_CPLX_dummy	0.0	0.0
PACALDtex_REV_CPLX0-7534	0.0	0.0
PACALDtex_FWD_CPLX0-7534	0.0	0.0
PACALDtex_REV_CPLX0-7530	0.0	0.0
PACALDtex_FWD_CPLX0-7530	0.0	0.0
PACALDtex_REV_CPLX0-7533	0.0	0.0
PACALDtex_FWD_CPLX0-7533	0.0	0.0
PACALDtex_REV_G6700-MONOMER	0.0	0.0
PACALDtex_FWD_G6700-MONOMER	0.0	0.0
PACCOAE_FWD_CPLX0-1762_mod_fad(1)_mod_2fe2s(1)	0.0	0.0
PACCOAL_FWD_G6719-MONOMER	0.0	0.0
PANTS_FWD_PANTOATE-BETA-ALANINE-LIG-CPLX_mod_mg2(1)_mod_nh4(1)	0.0004830573476194	0.0004745266060348
PANTS_FWD_PANTOATE-BETA-ALANINE-LIG-CPLX_mod_mn2(1)_mod_k(1)	0.0	0.0
PANTS_FWD_PANTOATE-BETA-ALANINE-LIG-CPLX_mod_mn2(1)_mod_nh4(1)	0.0	0.0
PANTS_FWD_PANTOATE-BETA-ALANINE-LIG-CPLX_mod_mg2(1)_mod_k(1)	0.0	0.0
PAPA120_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA120pp_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA140_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA140pp_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA141_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA141pp_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA160_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA160pp_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA161_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA161pp_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA180_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA180pp_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA181_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPA181pp_FWD_PGPPHOSPHAB-MONOMER	0.0	0.0
PAPPT3_FWD_PHOSNACMURPENTATRANS-MONOMER	0.023155650806427	0.0227492691679
PDE1_FWD_CPLX0-1622_mod_mg2(1)	0.0	0.0
PDE4_FWD_CPLX0-1622_mod_mg2(1)	0.0	0.0
PDH_FWD_PYRUVATEDEH-CPLX_mod_mg2(1)_mod_fad(1)_mod_thmpp(1)_mod_lipoyl(1)	8.395206026297663	8.48195157034035
PDX5PO2_FWD_CPLX_dummy	5.186280614414018e-05	5.010194401960592e-05
PDX5POi_FWD_PDXH-CPLX_mod_fmn(1)	0.0	0.0
PDXPP_FWD_EG11239-MONOMER_mod_mg2(1)	0.0	0.0
PE120abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PE140abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PE141abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PE160abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0412997204615166	0.0405744804555709
PE161abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0175492300987243	0.0172413833650441
PE180abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PE181abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PEAMNOpp_FWD_AMINEOXID-CPLX	0.0	0.0
PEAMNtex_REV_CPLX0-7534	0.0	0.0
PEAMNtex_FWD_CPLX0-7534	0.0	0.0
PEAMNtex_REV_CPLX0-7530	0.0	0.0
PEAMNtex_FWD_CPLX0-7530	0.0	0.0
PEAMNtex_REV_CPLX0-7533	0.0	0.0
PEAMNtex_FWD_CPLX0-7533	0.0	0.0
PEAMNtex_REV_G6700-MONOMER	0.0	0.0
PEAMNtex_FWD_G6700-MONOMER	0.0	0.0
PERD_REV_ERYTHRON4PDEHYDROG-MONOMER	0.0	0.0
PERD_FWD_ERYTHRON4PDEHYDROG-MONOMER	5.186280614414018e-05	5.010194401960592e-05
PETNT161pp_FWD_EG12267-MONOMER	0.0	0.0
PETNT181pp_FWD_EG12267-MONOMER	0.0	0.0
PFK_FWD_6PFK-2-CPX_mod_mg2(1)	4.323858194334755	3.834297809550615
PFK_FWD_6PFK-1-CPX_mod_mg2(1)	0.0	0.0
PFK_2_FWD_6PFK-1-CPX	0.0	0.0
PFK_3_FWD_6PFK-1-CPX	0.3348577910517081	0.1651178204919006
PFL_FWD_PYRUVFORMLY-INACTIVE-CPLX_mod_glycyl(1)	0.0	0.0
PFL_FWD_PYRUVFORMLY-MONOMER_EG11784-MONOMER_mod_glycyl(1)	0.0	0.0
PFL_FWD_KETOBUTFORMLY-INACT-MONOMER_mod_glycyl(1)	0.1961579821524781	0.1915313958696024
PFL_FWD_EG11910-MONOMER_dimer_EG11911-MONOMER_mod_glycyl(1)	0.0	0.0
PG120abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0030130667997887	0.0029597575108344
PG140abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PG141abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PG160abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PG161abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PG180abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PG181abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PGAMT_REV_PHOSGLUCOSAMINEMUT-MONOMER	0.0787265461921691	0.0773448954191207
PGAMT_FWD_PHOSGLUCOSAMINEMUT-MONOMER	0.0	0.0
PGCD_FWD_PGLYCDEHYDROG-CPLX	1.25426062307284	1.2323590371126498
PGI_REV_CPLX0-7877	0.0	0.0
PGI_FWD_CPLX0-7877	4.402584740526924	4.076760525461636
PGK_REV_PGK-CPLX	12.581297235237663	11.821967659845276
PGK_FWD_PGK-CPLX	0.0	0.0
PGL_FWD_6PGLUCONOLACT-MONOMER	4.859618755921099	5.059113411683576
PGLYCP_FWD_GPH-MONOMER_mod_mg2(1)_mod_cl(1)	0.0	0.0
PGM_REV_PHOSGLYCMUTASE_mod_23bpg(1)	0.0	0.0
PGM_FWD_PHOSGLYCMUTASE_mod_23bpg(1)	0.0	0.0
PGM_REV_PGMI-MONOMER_mod_mn2(1)	0.0	0.0
PGM_FWD_PGMI-MONOMER_mod_mn2(1)	0.0	0.0
PGM_REV_PGAM2-MONOMER	11.327036612164823	10.589608622732626
PGM_FWD_PGAM2-MONOMER	0.0	0.0
PGMT_REV_PHOSPHOGLUCMUT-MONOMER_mod_mg2(1)	0.0	0.0
PGMT_FWD_PHOSPHOGLUCMUT-MONOMER_mod_mg2(1)	0.0	0.0
PGMT_REV_G7408-MONOMER_mod_mg2(1)	0.1182049766919021	0.1161304795200603
PGMT_FWD_G7408-MONOMER_mod_mg2(1)	0.0	0.0
PGP120abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PGP140abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
PGP141abcpp_FWD_CPLX0-7704_mod_mg2(1)	0.0	0.0
