Gene Name,Left-End-Position,Right-End-Position,Product,Accession-1,replicon
SYNPCC7942_R0052,2658842,2660331,SYNPCC7942_R0052-rRNA,SYNPCC7942_RS13110,NC_007604.1
SYNPCC7942_R0006,573571,573689,SYNPCC7942_R0006-rRNA,SYNPCC7942_RS03005,NC_007604.1
SYNPCC7942_R0044,1170701,1170775,SYNPCC7942_R0044-tRNA,SYNPCC7942_RS05860,NC_007604.1
SYNPCC7942_R0027,123939,124010,SYNPCC7942_R0027-tRNA,SYNPCC7942_RS00625,NC_007604.1
SYNPCC7942_R0010,2318308,2318381,SYNPCC7942_R0010-tRNA,SYNPCC7942_RS11440,NC_007604.1
SYNPCC7942_R0041,908330,908402,SYNPCC7942_R0041-tRNA,SYNPCC7942_RS04630,NC_007604.1
SYNPCC7942_R0024,2676605,2676678,SYNPCC7942_R0024-tRNA,SYNPCC7942_RS13210,NC_007604.1
SYNPCC7942_R0007,2196082,2196155,SYNPCC7942_R0007-tRNA,SYNPCC7942_RS10720,NC_007604.1
SYNPCC7942_R0038,673440,673512,SYNPCC7942_R0038-tRNA,SYNPCC7942_RS03475,NC_007604.1
SYNPCC7942_R0021,2658498,2658574,SYNPCC7942_R0021-tRNA,SYNPCC7942_RS13100,NC_007604.1
SYNPCC7942_R0001,1622797,1622869,SYNPCC7942_R0001-tRNA,SYNPCC7942_RS07990,NC_007604.1
SYNPCC7942_R0034,570346,570422,SYNPCC7942_R0034-tRNA,SYNPCC7942_RS02995,NC_007604.1
SYNPCC7942_R0018,2596583,2596656,SYNPCC7942_R0018-tRNA,SYNPCC7942_RS12770,NC_007604.1
SYNPCC7942_R0049,1496903,1496975,SYNPCC7942_R0049-tRNA,SYNPCC7942_RS07380,NC_007604.1
SYNPCC7942_R0031,424910,424984,SYNPCC7942_R0031-tRNA,SYNPCC7942_RS02215,NC_007604.1
SYNPCC7942_R0014,2478512,2478585,SYNPCC7942_R0014-tRNA,SYNPCC7942_RS12220,NC_007604.1
SYNPCC7942_R0045,1174968,1175042,SYNPCC7942_R0045-tRNA,SYNPCC7942_RS05890,NC_007604.1
SYNPCC7942_R0028,166531,166608,SYNPCC7942_R0028-tRNA,SYNPCC7942_RS00845,NC_007604.1
SYNPCC7942_R0011,2343581,2343654,SYNPCC7942_R0011-tRNA,SYNPCC7942_RS11565,NC_007604.1
SYNPCC7942_R0042,923150,923232,SYNPCC7942_R0042-tRNA,SYNPCC7942_RS04710,NC_007604.1
SYNPCC7942_R0025,87724,87796,SYNPCC7942_R0025-tRNA,SYNPCC7942_RS00445,NC_007604.1
SYNPCC7942_R0008,2281199,2281288,SYNPCC7942_R0008-tRNA,SYNPCC7942_RS11180,NC_007604.1
SYNPCC7942_R0039,709608,709692,SYNPCC7942_R0039-tRNA,SYNPCC7942_RS03665,NC_007604.1
SYNPCC7942_R0022,2658607,2658681,SYNPCC7942_R0022-tRNA,SYNPCC7942_RS13105,NC_007604.1
SYNPCC7942_R0002,2025280,2025365,SYNPCC7942_R0002-tRNA,SYNPCC7942_RS09905,NC_007604.1
SYNPCC7942_R0035,587715,587787,SYNPCC7942_R0035-tRNA,SYNPCC7942_RS03070,NC_007604.1
SYNPCC7942_R0019,2622811,2622884,SYNPCC7942_R0019-tRNA,SYNPCC7942_RS12905,NC_007604.1
SYNPCC7942_R0053,1557245,1557317,SYNPCC7942_R0053-tRNA,SYNPCC7942_RS07700,NC_007604.1
SYNPCC7942_R0032,555217,555288,SYNPCC7942_R0032-tRNA,SYNPCC7942_RS02915,NC_007604.1
SYNPCC7942_R0015,2513975,2514057,SYNPCC7942_R0015-tRNA,SYNPCC7942_RS12390,NC_007604.1
SYNPCC7942_R0046,1248479,1248551,SYNPCC7942_R0046-tRNA,SYNPCC7942_RS06285,NC_007604.1
SYNPCC7942_R0029,219926,220000,SYNPCC7942_R0029-tRNA,SYNPCC7942_RS01105,NC_007604.1
SYNPCC7942_R0012,2379459,2379533,SYNPCC7942_R0012-tRNA,SYNPCC7942_RS11745,NC_007604.1
SYNPCC7942_R0043,923242,923314,SYNPCC7942_R0043-tRNA,SYNPCC7942_RS04715,NC_007604.1
SYNPCC7942_R0026,121281,121352,SYNPCC7942_R0026-tRNA,SYNPCC7942_RS00615,NC_007604.1
SYNPCC7942_R0009,2309654,2309726,SYNPCC7942_R0009-tRNA,SYNPCC7942_RS11390,NC_007604.1
SYNPCC7942_R0040,711225,711309,SYNPCC7942_R0040-tRNA,SYNPCC7942_RS03675,NC_007604.1
SYNPCC7942_R0023,2666837,2666924,SYNPCC7942_R0023-tRNA,SYNPCC7942_RS13140,NC_007604.1
SYNPCC7942_R0003,2085451,2085523,SYNPCC7942_R0003-tRNA,SYNPCC7942_RS10235,NC_007604.1
SYNPCC7942_R0037,620371,620443,SYNPCC7942_R0037-tRNA,SYNPCC7942_RS03215,NC_007604.1
SYNPCC7942_R0020,2623090,2623164,SYNPCC7942_R0020-tRNA,SYNPCC7942_RS12910,NC_007604.1
SYNPCC7942_R0033,570239,570313,SYNPCC7942_R0033-tRNA,SYNPCC7942_RS02990,NC_007604.1
SYNPCC7942_R0016,2538395,2538482,SYNPCC7942_R0016-tRNA,SYNPCC7942_RS12495,NC_007604.1
SYNPCC7942_R0048,1421237,1421319,SYNPCC7942_R0048-tRNA,SYNPCC7942_RS07055,NC_007604.1
SYNPCC7942_R0030,288159,288232,SYNPCC7942_R0030-tRNA,SYNPCC7942_RS01480,NC_007604.1
SYNPCC7942_R0013,2433492,2433565,SYNPCC7942_R0013-tRNA,SYNPCC7942_RS12030,NC_007604.1
SYNPCC7942_R0017,0,391,SYNPCC7942_R0017-RNA,SYNPCC7942_R0017,SYNPCC7942_R0017
SYNPCC7942_R0036,0,312,SYNPCC7942_R0036-RNA,SYNPCC7942_R0036,SYNPCC7942_R0036
SYNPCC7942_R0047,0,101,SYNPCC7942_R0047-RNA,SYNPCC7942_R0047,SYNPCC7942_R0047
SYNPCC7942_1675,1744280,1744766,SYNPCC7942_1675-MONOMER,SYNPCC7942_RS08535,NC_007604.1
SYNPCC7942_B2660,0,390,SYNPCC7942_B2660-MONOMER,SYNPCC7942_B2660,SYNPCC7942_B2660
SYNPCC7942_0692,685630,686185,SYNPCC7942_0692-MONOMER,SYNPCC7942_RS03550,NC_007604.1
SYNPCC7942_1641,1708664,1709165,SYNPCC7942_1641-MONOMER,SYNPCC7942_RS08370,NC_007604.1
SYNPCC7942_B2635,0,960,SYNPCC7942_B2635-MONOMER,SYNPCC7942_B2635,SYNPCC7942_B2635
SYNPCC7942_0657,653046,653388,SYNPCC7942_0657-MONOMER,SYNPCC7942_RS03365,NC_007604.1
SYNPCC7942_1599,1665096,1666182,SYNPCC7942_1599-MONOMER,SYNPCC7942_RS08165,NC_007604.1
SYNPCC7942_2599,2681485,2681839,SYNPCC7942_2599-MONOMER,SYNPCC7942_RS13240,NC_007604.1
SYNPCC7942_0607,595380,595707,SYNPCC7942_0607-MONOMER,SYNPCC7942_RS03115,NC_007604.1
SYNPCC7942_1555,1611983,1612748,SYNPCC7942_1555-MONOMER,SYNPCC7942_RS07930,NC_007604.1
SYNPCC7942_2550,2628486,2629560,SYNPCC7942_2550-MONOMER,SYNPCC7942_RS12955,NC_007604.1
SYNPCC7942_0562,543140,543596,SYNPCC7942_0562-MONOMER,SYNPCC7942_RS02860,NC_007604.1
SYNPCC7942_1497,1547544,1548105,SYNPCC7942_1497-MONOMER,SYNPCC7942_RS07650,NC_007604.1
SYNPCC7942_2504,2585667,2586141,SYNPCC7942_2504-MONOMER,SYNPCC7942_RS12705,NC_007604.1
SYNPCC7942_0533,516763,517000,SYNPCC7942_0533-MONOMER,SYNPCC7942_RS02710,NC_007604.1
SYNPCC7942_1451,1504299,1504761,SYNPCC7942_1451-MONOMER,SYNPCC7942_RS07425,NC_007604.1
SYNPCC7942_2469,2550703,2551474,SYNPCC7942_2469-MONOMER,SYNPCC7942_RS12550,NC_007604.1
SYNPCC7942_0499,487374,488370,SYNPCC7942_0499-MONOMER,SYNPCC7942_RS02535,NC_007604.1
SYNPCC7942_1402,1453481,1454576,SYNPCC7942_1402-MONOMER,SYNPCC7942_RS07175,NC_007604.1
SYNPCC7942_2411,0,285,SYNPCC7942_2411-MONOMER,SYNPCC7942_2411,SYNPCC7942_2411
SYNPCC7942_0461,448875,449313,SYNPCC7942_0461-MONOMER,SYNPCC7942_RS02350,NC_007604.1
SYNPCC7942_1362,1401713,1402157,SYNPCC7942_1362-MONOMER,SYNPCC7942_RS06965,NC_007604.1
SYNPCC7942_2376,2443883,2444294,SYNPCC7942_2376-MONOMER,SYNPCC7942_RS12075,NC_007604.1
SYNPCC7942_0420,409950,411516,SYNPCC7942_0420-MONOMER,SYNPCC7942_RS02145,NC_007604.1
SYNPCC7942_1321,1350413,1351433,SYNPCC7942_1321-MONOMER,SYNPCC7942_RS06755,NC_007604.1
SYNPCC7942_2326,2393508,2394261,SYNPCC7942_2326-MONOMER,SYNPCC7942_RS11825,NC_007604.1
SYNPCC7942_0386,378980,380390,SYNPCC7942_0386-MONOMER,SYNPCC7942_RS01970,NC_007604.1
SYNPCC7942_1270,0,297,SYNPCC7942_1270-MONOMER,SYNPCC7942_1270,SYNPCC7942_1270
SYNPCC7942_2278,2345092,2347240,SYNPCC7942_2278-MONOMER,SYNPCC7942_RS11580,NC_007604.1
SYNPCC7942_0359,352025,353207,SYNPCC7942_0359-MONOMER,SYNPCC7942_RS01830,NC_007604.1
SYNPCC7942_1203,1233049,1233463,SYNPCC7942_1203-MONOMER,SYNPCC7942_RS06160,NC_007604.1
SYNPCC7942_2239,2305275,2305776,SYNPCC7942_2239-MONOMER,SYNPCC7942_RS11370,NC_007604.1
SYNPCC7942_0304,302832,303480,SYNPCC7942_0304-MONOMER,SYNPCC7942_RS01550,NC_007604.1
SYNPCC7942_1162,1194845,1195301,SYNPCC7942_1162-MONOMER,SYNPCC7942_RS05955,NC_007604.1
SYNPCC7942_2176,2255950,2257096,SYNPCC7942_2176-MONOMER,SYNPCC7942_RS11060,NC_007604.1
SYNPCC7942_0250,246638,247106,SYNPCC7942_0250-MONOMER,SYNPCC7942_RS01275,NC_007604.1
SYNPCC7942_1134,1155653,1155902,SYNPCC7942_1134-MONOMER,SYNPCC7942_RS05805,NC_007604.1
SYNPCC7942_2147,2230315,2230726,SYNPCC7942_2147-MONOMER,SYNPCC7942_RS10905,NC_007604.1
SYNPCC7942_0214,216460,217432,SYNPCC7942_0214-MONOMER,SYNPCC7942_RS01085,NC_007604.1
SYNPCC7942_1090,1107476,1108274,SYNPCC7942_1090-MONOMER,SYNPCC7942_RS05595,NC_007604.1
SYNPCC7942_2103,2184118,2184523,SYNPCC7942_2103-MONOMER,SYNPCC7942_RS10660,NC_007604.1
SYNPCC7942_0172,171911,172205,SYNPCC7942_0172-MONOMER,SYNPCC7942_RS00875,NC_007604.1
SYNPCC7942_1046,1059260,1059689,SYNPCC7942_1046-MONOMER,SYNPCC7942_RS05365,NC_007604.1
SYNPCC7942_2042,2111809,2112136,SYNPCC7942_2042-MONOMER,SYNPCC7942_RS10360,NC_007604.1
SYNPCC7942_0145,146716,147040,SYNPCC7942_0145-MONOMER,SYNPCC7942_RS00735,NC_007604.1
SYNPCC7942_1013,1025388,1025625,SYNPCC7942_1013-MONOMER,SYNPCC7942_RS05205,NC_007604.1
SYNPCC7942_2009,2076364,2079133,SYNPCC7942_2009-MONOMER,SYNPCC7942_RS10190,NC_007604.1
SYNPCC7942_0100,100527,101082,SYNPCC7942_0100-MONOMER,SYNPCC7942_RS00510,NC_007604.1
SYNPCC7942_0966,973358,973946,SYNPCC7942_0966-MONOMER,SYNPCC7942_RS04965,NC_007604.1
SYNPCC7942_1958,2029761,2030133,SYNPCC7942_1958-MONOMER,SYNPCC7942_RS09935,NC_007604.1
SYNPCC7942_0055,57222,57723,SYNPCC7942_0055-MONOMER,SYNPCC7942_RS00275,NC_007604.1
SYNPCC7942_0911,918997,919249,SYNPCC7942_0911-MONOMER,SYNPCC7942_RS04685,NC_007604.1
SYNPCC7942_1921,1998202,1998655,SYNPCC7942_1921-MONOMER,SYNPCC7942_RS09750,NC_007604.1
SYNPCC7942_0020,20489,21092,SYNPCC7942_0020-MONOMER,SYNPCC7942_RS00105,NC_007604.1
SYNPCC7942_0872,872361,872940,SYNPCC7942_0872-MONOMER,SYNPCC7942_RS04495,NC_007604.1
SYNPCC7942_1875,1946700,1948101,SYNPCC7942_1875-MONOMER,SYNPCC7942_RS09510,NC_007604.1
SYNPCC7942_RS00080,14424,14628,SYNPCC7942_RS00080-MONOMER,SYNPCC7942_RS00080,NC_007604.1
SYNPCC7942_RS00130,25478,27122,SYNPCC7942_RS00130-MONOMER,SYNPCC7942_RS00130,NC_007604.1
SYNPCC7942_RS13645,33173,33506,SYNPCC7942_RS13645-MONOMER,SYNPCC7942_RS13645,NC_007604.1
SYNPCC7942_RS00170,33959,34289,SYNPCC7942_RS00170-MONOMER,SYNPCC7942_RS00170,NC_007604.1
SYNPCC7942_RS00180,35340,36126,SYNPCC7942_RS00180-MONOMER,SYNPCC7942_RS00180,NC_007604.1
SYNPCC7942_RS00240,48926,49361,SYNPCC7942_RS00240-MONOMER,SYNPCC7942_RS00240,NC_007604.1
SYNPCC7942_RS00245,49549,49984,SYNPCC7942_RS00245-MONOMER,SYNPCC7942_RS00245,NC_007604.1
SYNPCC7942_RS13650,64702,64870,SYNPCC7942_RS13650-MONOMER,SYNPCC7942_RS13650,NC_007604.1
SYNPCC7942_RS00440,87493,87688,SYNPCC7942_RS00440-MONOMER,SYNPCC7942_RS00440,NC_007604.1
SYNPCC7942_RS13655,113630,114146,SYNPCC7942_RS13655-MONOMER,SYNPCC7942_RS13655,NC_007604.1
SYNPCC7942_RS13660,115390,116722,SYNPCC7942_RS13660-MONOMER,SYNPCC7942_RS13660,NC_007604.1
SYNPCC7942_RS00595,118436,118793,SYNPCC7942_RS00595-MONOMER,SYNPCC7942_RS00595,NC_007604.1
SYNPCC7942_RS00705,140267,142106,SYNPCC7942_RS00705-MONOMER,SYNPCC7942_RS00705,NC_007604.1
SYNPCC7942_RS14210,142232,142472,SYNPCC7942_RS14210-MONOMER,SYNPCC7942_RS14210,NC_007604.1
SYNPCC7942_RS00865,170434,170752,SYNPCC7942_RS00865-MONOMER,SYNPCC7942_RS00865,NC_007604.1
SYNPCC7942_RS13665,174332,174677,SYNPCC7942_RS13665-MONOMER,SYNPCC7942_RS13665,NC_007604.1
SYNPCC7942_RS14130,208812,208983,SYNPCC7942_RS14130-MONOMER,SYNPCC7942_RS14130,NC_007604.1
SYNPCC7942_RS13905,263498,263636,SYNPCC7942_RS13905-MONOMER,SYNPCC7942_RS13905,NC_007604.1
SYNPCC7942_RS01560,304041,304332,SYNPCC7942_RS01560-MONOMER,SYNPCC7942_RS01560,NC_007604.1
SYNPCC7942_RS01725,333833,334013,SYNPCC7942_RS01725-MONOMER,SYNPCC7942_RS01725,NC_007604.1
SYNPCC7942_RS14135,340287,340452,SYNPCC7942_RS14135-MONOMER,SYNPCC7942_RS14135,NC_007604.1
SYNPCC7942_RS13910,346535,346772,SYNPCC7942_RS13910-MONOMER,SYNPCC7942_RS13910,NC_007604.1
SYNPCC7942_RS14215,349590,349713,SYNPCC7942_RS14215-MONOMER,SYNPCC7942_RS14215,NC_007604.1
SYNPCC7942_RS13915,357298,357436,SYNPCC7942_RS13915-MONOMER,SYNPCC7942_RS13915,NC_007604.1
SYNPCC7942_RS13670,366052,366853,SYNPCC7942_RS13670-MONOMER,SYNPCC7942_RS13670,NC_007604.1
SYNPCC7942_RS01940,374812,375019,SYNPCC7942_RS01940-MONOMER,SYNPCC7942_RS01940,NC_007604.1
SYNPCC7942_RS01985,382084,382285,SYNPCC7942_RS01985-MONOMER,SYNPCC7942_RS01985,NC_007604.1
SYNPCC7942_RS02105,403351,403576,SYNPCC7942_RS02105-MONOMER,SYNPCC7942_RS02105,NC_007604.1
SYNPCC7942_RS14220,427209,427299,SYNPCC7942_RS14220-MONOMER,SYNPCC7942_RS14220,NC_007604.1
SYNPCC7942_RS13920,427988,428495,SYNPCC7942_RS13920-MONOMER,SYNPCC7942_RS13920,NC_007604.1
SYNPCC7942_RS02310,441356,441728,SYNPCC7942_RS02310-MONOMER,SYNPCC7942_RS02310,NC_007604.1
SYNPCC7942_RS13675,445208,445346,SYNPCC7942_RS13675-MONOMER,SYNPCC7942_RS13675,NC_007604.1
SYNPCC7942_RS14140,460295,460433,SYNPCC7942_RS14140-MONOMER,SYNPCC7942_RS14140,NC_007604.1
SYNPCC7942_RS02425,460551,460962,SYNPCC7942_RS02425-MONOMER,SYNPCC7942_RS02425,NC_007604.1
SYNPCC7942_RS13925,479660,479837,SYNPCC7942_RS13925-MONOMER,SYNPCC7942_RS13925,NC_007604.1
SYNPCC7942_RS14145,484327,484504,SYNPCC7942_RS14145-MONOMER,SYNPCC7942_RS14145,NC_007604.1
SYNPCC7942_RS02685,512588,513578,SYNPCC7942_RS02685-MONOMER,SYNPCC7942_RS02685,NC_007604.1
SYNPCC7942_RS02755,525075,525261,SYNPCC7942_RS02755-MONOMER,SYNPCC7942_RS02755,NC_007604.1
SYNPCC7942_RS14225,533066,533198,SYNPCC7942_RS14225-MONOMER,SYNPCC7942_RS14225,NC_007604.1
SYNPCC7942_RS13930,558143,558314,SYNPCC7942_RS13930-MONOMER,SYNPCC7942_RS13930,NC_007604.1
SYNPCC7942_RS13680,577940,578060,SYNPCC7942_RS13680-MONOMER,SYNPCC7942_RS13680,NC_007604.1
SYNPCC7942_RS03020,578207,578573,SYNPCC7942_RS03020-MONOMER,SYNPCC7942_RS03020,NC_007604.1
SYNPCC7942_RS13685,641842,642694,SYNPCC7942_RS13685-MONOMER,SYNPCC7942_RS13685,NC_007604.1
SYNPCC7942_RS14230,652805,652940,SYNPCC7942_RS14230-MONOMER,SYNPCC7942_RS14230,NC_007604.1
SYNPCC7942_RS14235,664305,664428,SYNPCC7942_RS14235-MONOMER,SYNPCC7942_RS14235,NC_007604.1
SYNPCC7942_RS03515,680766,680967,SYNPCC7942_RS03515-MONOMER,SYNPCC7942_RS03515,NC_007604.1
SYNPCC7942_RS03685,712521,712740,SYNPCC7942_RS03685-MONOMER,SYNPCC7942_RS03685,NC_007604.1
SYNPCC7942_RS03710,714823,715054,SYNPCC7942_RS03710-MONOMER,SYNPCC7942_RS03710,NC_007604.1
SYNPCC7942_RS03720,715385,715589,SYNPCC7942_RS03720-MONOMER,SYNPCC7942_RS03720,NC_007604.1
SYNPCC7942_RS03735,717137,717386,SYNPCC7942_RS03735-MONOMER,SYNPCC7942_RS03735,NC_007604.1
SYNPCC7942_RS14240,725373,725496,SYNPCC7942_RS14240-MONOMER,SYNPCC7942_RS14240,NC_007604.1
SYNPCC7942_RS03815,732372,732729,SYNPCC7942_RS03815-MONOMER,SYNPCC7942_RS03815,NC_007604.1
SYNPCC7942_RS03825,733266,733536,SYNPCC7942_RS03825-MONOMER,SYNPCC7942_RS03825,NC_007604.1
SYNPCC7942_RS14245,741051,741288,SYNPCC7942_RS14245-MONOMER,SYNPCC7942_RS14245,NC_007604.1
SYNPCC7942_RS13935,743610,743748,SYNPCC7942_RS13935-MONOMER,SYNPCC7942_RS13935,NC_007604.1
SYNPCC7942_RS03915,750008,750203,SYNPCC7942_RS03915-MONOMER,SYNPCC7942_RS03915,NC_007604.1
SYNPCC7942_RS13940,750232,750409,SYNPCC7942_RS13940-MONOMER,SYNPCC7942_RS13940,NC_007604.1
SYNPCC7942_RS03925,751141,751957,SYNPCC7942_RS03925-MONOMER,SYNPCC7942_RS03925,NC_007604.1
SYNPCC7942_RS13690,751958,752381,SYNPCC7942_RS13690-MONOMER,SYNPCC7942_RS13690,NC_007604.1
SYNPCC7942_RS03955,756988,757387,SYNPCC7942_RS03955-MONOMER,SYNPCC7942_RS03955,NC_007604.1
SYNPCC7942_RS13695,757686,757905,SYNPCC7942_RS13695-MONOMER,SYNPCC7942_RS13695,NC_007604.1
SYNPCC7942_RS03965,758048,758327,SYNPCC7942_RS03965-MONOMER,SYNPCC7942_RS03965,NC_007604.1
SYNPCC7942_RS13700,759047,759254,SYNPCC7942_RS13700-MONOMER,SYNPCC7942_RS13700,NC_007604.1
SYNPCC7942_RS03975,759412,759847,SYNPCC7942_RS03975-MONOMER,SYNPCC7942_RS03975,NC_007604.1
SYNPCC7942_RS13945,759904,759987,SYNPCC7942_RS13945-tRNA,SYNPCC7942_RS13945,NC_007604.1
SYNPCC7942_RS13950,759962,760139,SYNPCC7942_RS13950-MONOMER,SYNPCC7942_RS13950,NC_007604.1
SYNPCC7942_RS13955,760249,760447,SYNPCC7942_RS13955-MONOMER,SYNPCC7942_RS13955,NC_007604.1
SYNPCC7942_RS13710,779557,779848,SYNPCC7942_RS13710-MONOMER,SYNPCC7942_RS13710,NC_007604.1
SYNPCC7942_RS04300,826399,826624,SYNPCC7942_RS04300-MONOMER,SYNPCC7942_RS04300,NC_007604.1
SYNPCC7942_RS14150,828182,828359,SYNPCC7942_RS14150-MONOMER,SYNPCC7942_RS14150,NC_007604.1
SYNPCC7942_RS13960,845473,845635,SYNPCC7942_RS13960-MONOMER,SYNPCC7942_RS13960,NC_007604.1
SYNPCC7942_RS13715,848421,848883,SYNPCC7942_RS13715-MONOMER,SYNPCC7942_RS13715,NC_007604.1
SYNPCC7942_RS13965,852744,852918,SYNPCC7942_RS13965-MONOMER,SYNPCC7942_RS13965,NC_007604.1
SYNPCC7942_RS14155,883727,883937,SYNPCC7942_RS14155-MONOMER,SYNPCC7942_RS14155,NC_007604.1
SYNPCC7942_RS13970,915587,916130,SYNPCC7942_RS13970-MONOMER,SYNPCC7942_RS13970,NC_007604.1
SYNPCC7942_RS13975,916282,916747,SYNPCC7942_RS13975-MONOMER,SYNPCC7942_RS13975,NC_007604.1
SYNPCC7942_RS13980,916953,917166,SYNPCC7942_RS13980-MONOMER,SYNPCC7942_RS13980,NC_007604.1
SYNPCC7942_RS13870,922847,922976,SYNPCC7942_RS13870-MONOMER,SYNPCC7942_RS13870,NC_007604.1
SYNPCC7942_RS05025,987814,988033,SYNPCC7942_RS05025-MONOMER,SYNPCC7942_RS05025,NC_007604.1
SYNPCC7942_RS13720,989336,989730,SYNPCC7942_RS13720-tmRNA,SYNPCC7942_RS13720,NC_007604.1
SYNPCC7942_RS13875,997911,998454,SYNPCC7942_RS13875-MONOMER,SYNPCC7942_RS13875,NC_007604.1
SYNPCC7942_RS13725,1007580,1007880,SYNPCC7942_RS13725-MONOMER,SYNPCC7942_RS13725,NC_007604.1
SYNPCC7942_RS05180,1021350,1021950,SYNPCC7942_RS05180-MONOMER,SYNPCC7942_RS05180,NC_007604.1
SYNPCC7942_RS13730,1037840,1038086,SYNPCC7942_RS13730-MONOMER,SYNPCC7942_RS13730,NC_007604.1
SYNPCC7942_RS13985,1055396,1055543,SYNPCC7942_RS13985-MONOMER,SYNPCC7942_RS13985,NC_007604.1
SYNPCC7942_RS05440,1072073,1072274,SYNPCC7942_RS05440-MONOMER,SYNPCC7942_RS05440,NC_007604.1
SYNPCC7942_RS05565,1099184,1099511,SYNPCC7942_RS05565-MONOMER,SYNPCC7942_RS05565,NC_007604.1
SYNPCC7942_RS14160,1109773,1109914,SYNPCC7942_RS14160-MONOMER,SYNPCC7942_RS14160,NC_007604.1
SYNPCC7942_RS13735,1140800,1140995,SYNPCC7942_RS13735-MONOMER,SYNPCC7942_RS13735,NC_007604.1
SYNPCC7942_RS13990,1156049,1156325,SYNPCC7942_RS13990-MONOMER,SYNPCC7942_RS13990,NC_007604.1
SYNPCC7942_RS13995,1156402,1156693,SYNPCC7942_RS13995-MONOMER,SYNPCC7942_RS13995,NC_007604.1
SYNPCC7942_RS14000,1156737,1157016,SYNPCC7942_RS14000-MONOMER,SYNPCC7942_RS14000,NC_007604.1
SYNPCC7942_RS14165,1177669,>1177990,SYNPCC7942_RS14165-MONOMER,SYNPCC7942_RS14165,NC_007604.1
SYNPCC7942_RS13745,1209223,1209343,SYNPCC7942_RS13745-MONOMER,SYNPCC7942_RS13745,NC_007604.1
SYNPCC7942_RS14250,1223574,1223706,SYNPCC7942_RS14250-MONOMER,SYNPCC7942_RS14250,NC_007604.1
SYNPCC7942_RS06120,1223720,1224221,SYNPCC7942_RS06120-MONOMER,SYNPCC7942_RS06120,NC_007604.1
SYNPCC7942_RS06210,1236241,1236466,SYNPCC7942_RS06210-MONOMER,SYNPCC7942_RS06210,NC_007604.1
SYNPCC7942_RS14005,1267113,1267269,SYNPCC7942_RS14005-MONOMER,SYNPCC7942_RS14005,NC_007604.1
SYNPCC7942_RS06505,1295218,1295425,SYNPCC7942_RS06505-MONOMER,SYNPCC7942_RS06505,NC_007604.1
SYNPCC7942_RS06585,1307279,1308515,SYNPCC7942_RS06585-MONOMER,SYNPCC7942_RS06585,NC_007604.1
SYNPCC7942_RS13750,1313289,1313460,SYNPCC7942_RS13750-MONOMER,SYNPCC7942_RS13750,NC_007604.1
SYNPCC7942_RS06900,1382049,1382382,SYNPCC7942_RS06900-MONOMER,SYNPCC7942_RS06900,NC_007604.1
SYNPCC7942_RS06935,1391346,1396758,SYNPCC7942_RS06935-MONOMER,SYNPCC7942_RS06935,NC_007604.1
SYNPCC7942_RS14255,1403141,1403276,SYNPCC7942_RS14255-MONOMER,SYNPCC7942_RS14255,NC_007604.1
SYNPCC7942_RS07040,1416705,1417296,SYNPCC7942_RS07040-MONOMER,SYNPCC7942_RS07040,NC_007604.1
SYNPCC7942_RS14260,1417451,1417586,SYNPCC7942_RS14260-MONOMER,SYNPCC7942_RS14260,NC_007604.1
SYNPCC7942_RS07075,1427041,1429711,SYNPCC7942_RS07075-MONOMER,SYNPCC7942_RS07075,NC_007604.1
SYNPCC7942_RS13755,1482616,1482798,SYNPCC7942_RS13755-ncRNA,SYNPCC7942_RS13755,NC_007604.1
SYNPCC7942_RS14265,1486849,1486984,SYNPCC7942_RS14265-MONOMER,SYNPCC7942_RS14265,NC_007604.1
SYNPCC7942_RS13760,1522711,1523005,SYNPCC7942_RS13760-MONOMER,SYNPCC7942_RS13760,NC_007604.1
SYNPCC7942_RS07555,1530414,1530852,SYNPCC7942_RS07555-MONOMER,SYNPCC7942_RS07555,NC_007604.1
SYNPCC7942_RS14270,1537817,1537940,SYNPCC7942_RS14270-MONOMER,SYNPCC7942_RS14270,NC_007604.1
SYNPCC7942_RS14015,1548441,1548594,SYNPCC7942_RS14015-MONOMER,SYNPCC7942_RS14015,NC_007604.1
SYNPCC7942_RS13770,1597855,1598566,SYNPCC7942_RS13770-MONOMER,SYNPCC7942_RS13770,NC_007604.1
SYNPCC7942_RS14275,1600651,1600777,SYNPCC7942_RS14275-MONOMER,SYNPCC7942_RS14275,NC_007604.1
SYNPCC7942_RS07945,1614600,1614786,SYNPCC7942_RS07945-MONOMER,SYNPCC7942_RS07945,NC_007604.1
SYNPCC7942_RS14170,1617133,1617292,SYNPCC7942_RS14170-MONOMER,SYNPCC7942_RS14170,NC_007604.1
SYNPCC7942_RS14020,1617273,1617576,SYNPCC7942_RS14020-MONOMER,SYNPCC7942_RS14020,NC_007604.1
SYNPCC7942_RS14025,1617973,1618135,SYNPCC7942_RS14025-MONOMER,SYNPCC7942_RS14025,NC_007604.1
SYNPCC7942_RS07975,1620224,1620413,SYNPCC7942_RS07975-MONOMER,SYNPCC7942_RS07975,NC_007604.1
SYNPCC7942_RS14030,1620689,1620917,SYNPCC7942_RS14030-MONOMER,SYNPCC7942_RS14030,NC_007604.1
SYNPCC7942_RS14035,1626183,1626360,SYNPCC7942_RS14035-MONOMER,SYNPCC7942_RS14035,NC_007604.1
